time,latitude,longitude,distanceinmeters,heartrate,HHMMSS,meters,seconds,mph
2021-05-08T23:48:21.000Z,32.958957720547915,-117.07891291938722,40801.6484375,154,23:48:21.000Z,24.66015625,8,6.89559619140625
2021-05-08T23:48:22.000Z,32.9589241091162,-117.07890973426402,40805.1484375,154,23:48:22.000Z,3.5,1,7.8295
2021-05-08T23:48:24.000Z,32.958914805203676,-117.07885726355016,40810.578125,152,23:48:24.000Z,5.4296875,2,6.073105468750001
2021-05-08T23:48:27.000Z,32.958927461877465,-117.0787638053298,40819.4296875,149,23:48:27.000Z,8.8515625,3,6.6003151041666674
2021-05-08T23:48:34.000Z,32.95883836224675,-117.07855417393148,40842.37890625,149,23:48:34.000Z,22.94921875,7,7.333914620535715
2021-05-08T23:48:37.000Z,32.95882327482104,-117.0784733723849,40850.2890625,146,23:48:37.000Z,7.91015625,3,5.8983398437500005
2021-05-08T23:48:44.000Z,32.95877432450652,-117.07824454642832,40872.578125,143,23:48:44.000Z,22.2890625,7,7.122947544642857
2021-05-08T23:48:50.000Z,32.958650942891836,-117.07802385091782,40897.41015625,147,23:48:50.000Z,24.83203125,6,9.258208984375
2021-05-08T23:48:52.000Z,32.95861791819334,-117.077971464023,40903.640625,150,23:48:52.000Z,6.23046875,2,6.968779296875001
2021-05-08T23:48:55.000Z,32.958515994250774,-117.07789954729378,40916.76953125,155,23:48:55.000Z,13.12890625,3,9.789787760416667
2021-05-08T23:48:57.000Z,32.95847953297198,-117.07782838493586,40924.609375,153,23:48:57.000Z,7.83984375,2,8.768865234375001
2021-05-08T23:49:00.000Z,32.95845170505345,-117.07773878239095,40933.48828125,151,23:49:00.000Z,8.87890625,3,6.620704427083333
2021-05-08T23:49:02.000Z,32.9584092926234,-117.077701902017,40939.3203125,154,23:49:02.000Z,5.83203125,2,6.523126953125001
2021-05-08T23:49:04.000Z,32.95831927098334,-117.07763685844839,40951.01171875,159,23:49:04.000Z,11.69140625,2,13.076837890625
2021-05-08T23:49:05.000Z,32.9582745116204,-117.07760584540665,40956.75,159,23:49:05.000Z,5.73828125,1,12.836535156250001
2021-05-08T23:49:06.000Z,32.95823293738067,-117.07758396863937,40961.7890625,161,23:49:06.000Z,5.0390625,1,11.2723828125
2021-05-08T23:49:09.000Z,32.95814291574061,-117.07753342576325,40972.828125,166,23:49:09.000Z,11.0390625,3,8.2314609375
2021-05-08T23:49:10.000Z,32.95812187716365,-117.07751733250916,40975.58984375,165,23:49:10.000Z,2.76171875,1,6.17796484375
2021-05-08T23:49:17.000Z,32.958009308204055,-117.0774423982948,40990.1484375,162,23:49:17.000Z,14.55859375,7,4.652510602678571
2021-05-08T23:49:18.000Z,32.95799732208252,-117.07742638885975,40992.171875,162,23:49:18.000Z,2.0234375,1,4.5264296875
2021-05-08T23:49:20.000Z,32.95794543810189,-117.07736377604306,41000.359375,162,23:49:20.000Z,8.1875,2,9.15771875
2021-05-08T23:49:22.000Z,32.95790906064212,-117.0773253031075,41005.73828125,165,23:49:22.000Z,5.37890625,2,6.016306640625
2021-05-08T23:49:26.000Z,32.95790369622409,-117.07731943577528,41006.5703125,162,23:49:26.000Z,0.83203125,4,0.4653134765625
2021-05-08T23:49:31.000Z,32.95786639675498,-117.07731901668012,41009.8984375,162,23:49:31.000Z,3.328125,5,1.4890031250000002
2021-05-08T23:49:36.000Z,32.95775248669088,-117.07721013575792,41026.6484375,159,23:49:36.000Z,16.75,5,7.493950000000001
2021-05-08T23:49:38.000Z,32.95768710784614,-117.07717266865075,41034.87109375,158,23:49:38.000Z,8.22265625,2,9.197041015625
2021-05-08T23:49:43.000Z,32.95747831463814,-117.07710125483572,41058.921875,155,23:49:43.000Z,24.05078125,5,10.760319531250001
2021-05-08T23:49:49.000Z,32.957294499501586,-117.07703981548548,41080.69921875,152,23:49:49.000Z,21.77734375,6,8.119319661458333
2021-05-08T23:49:52.000Z,32.95725108124316,-117.07697493955493,41088.421875,148,23:49:52.000Z,7.72265625,3,5.75852734375
2021-05-08T23:49:56.000Z,32.957225013524294,-117.07695817574859,41091.2890625,145,23:49:56.000Z,2.8671875,4,1.603474609375
2021-05-08T23:49:59.000Z,32.95721411705017,-117.07696312107146,41091.6796875,142,23:49:59.000Z,0.390625,3,0.2912760416666667
2021-05-08T23:50:06.000Z,32.957202633842826,-117.07695088349283,41093.390625,155,23:50:06.000Z,1.7109375,7,0.5467667410714285
2021-05-08T23:50:07.000Z,32.95718964189291,-117.0769404899329,41095.12109375,155,23:50:07.000Z,1.73046875,1,3.8710585937500004
2021-05-08T23:50:18.000Z,32.95695989392698,-117.07676480524242,41125.8515625,152,23:50:18.000Z,30.73046875,11,6.249459872159091
2021-05-08T23:50:21.000Z,32.9568811878562,-117.07672188989818,41135.76171875,152,23:50:21.000Z,9.91015625,3,7.389673177083333
2021-05-08T23:50:24.000Z,32.95683106407523,-117.07660806365311,41147.8984375,151,23:50:24.000Z,12.13671875,3,9.049946614583334
2021-05-08T23:50:28.000Z,32.95671061612666,-117.07652416080236,41163.359375,145,23:50:28.000Z,15.4609375,4,8.646529296875
2021-05-08T23:50:31.000Z,32.95661631971598,-117.0764534175396,41175.75,166,23:50:31.000Z,12.390625,3,9.239276041666667
2021-05-08T23:50:32.000Z,32.95657826587558,-117.07643179222941,41180.421875,172,23:50:32.000Z,4.671875,1,10.450984375
2021-05-08T23:50:33.000Z,32.9565407987684,-117.07640413194895,41185.30078125,175,23:50:33.000Z,4.87890625,1,10.91411328125
2021-05-08T23:50:34.000Z,32.9565130546689,-117.07636817358434,41189.83984375,182,23:50:34.000Z,4.5390625,1,10.153882812500001
2021-05-08T23:50:35.000Z,32.95648992061615,-117.07634068094194,41193.46875,186,23:50:35.000Z,3.62890625,1,8.117863281250001
2021-05-08T23:50:36.000Z,32.956465277820826,-117.07631134428084,41197.3515625,212,23:50:36.000Z,3.8828125,1,8.6858515625
2021-05-08T23:50:37.000Z,32.956437366083264,-117.07629323936999,41200.8515625,211,23:50:37.000Z,3.5,1,7.8295
2021-05-08T23:50:40.000Z,32.95633074827492,-117.07626096904278,41213.1484375,206,23:50:40.000Z,12.296875,3,9.169369791666666
2021-05-08T23:50:41.000Z,32.95630384236574,-117.07626767456532,41216.19921875,203,23:50:41.000Z,3.05078125,1,6.82459765625
2021-05-08T23:50:42.000Z,32.956273751333356,-117.07627203315496,41219.55078125,198,23:50:42.000Z,3.3515625,1,7.4974453125
2021-05-08T23:50:43.000Z,32.956241983920336,-117.07628167234361,41223.19140625,195,23:50:43.000Z,3.640625,1,8.144078125
2021-05-08T23:50:44.000Z,32.956204852089286,-117.07629055716097,41227.37890625,195,23:50:44.000Z,4.1875,1,9.367437500000001
2021-05-08T23:50:45.000Z,32.956169145181775,-117.07629650831223,41231.37109375,208,23:50:45.000Z,3.9921875,1,8.9305234375
2021-05-08T23:50:46.000Z,32.95613771304488,-117.07629835233092,41234.8515625,212,23:50:46.000Z,3.48046875,1,7.785808593750001
2021-05-08T23:50:47.000Z,32.956104185432196,-117.07630061544478,41238.5390625,209,23:50:47.000Z,3.6875,1,8.2489375
2021-05-08T23:50:48.000Z,32.956078704446554,-117.07628854550421,41241.578125,204,23:50:48.000Z,3.0390625,1,6.7983828125
2021-05-08T23:50:49.000Z,32.95605515129864,-117.07627320662141,41244.48046875,208,23:50:49.000Z,2.90234375,1,6.4925429687500005
2021-05-08T23:50:51.000Z,32.95600117184222,-117.07624169066548,41251.2109375,204,23:50:51.000Z,6.73046875,2,7.528029296875
2021-05-08T23:50:52.000Z,32.95597133226693,-117.07623205147684,41254.609375,198,23:50:52.000Z,3.3984375,1,7.6023046875
2021-05-08T23:50:53.000Z,32.955939481034875,-117.07622861489654,41258.16015625,191,23:50:53.000Z,3.55078125,1,7.94309765625
2021-05-08T23:50:54.000Z,32.955901846289635,-117.07623288966715,41262.33984375,194,23:50:54.000Z,4.1796875,1,9.3499609375
2021-05-08T23:50:56.000Z,32.955822637304664,-117.07625376060605,41271.328125,190,23:50:56.000Z,8.98828125,2,10.053392578125
2021-05-08T23:50:58.000Z,32.95573311857879,-117.07626256160438,41281.2890625,184,23:50:58.000Z,9.9609375,2,11.14130859375
2021-05-08T23:50:59.000Z,32.955682408064604,-117.07624973729253,41287.05859375,172,23:50:59.000Z,5.76953125,1,12.90644140625
2021-05-08T23:51:00.000Z,32.9556274227798,-117.07622551359236,41293.55859375,169,23:51:00.000Z,6.5,1,14.540500000000002
2021-05-08T23:51:01.000Z,32.95557620935142,-117.07619173452258,41300.05859375,169,23:51:01.000Z,6.5,1,14.540500000000002
2021-05-08T23:51:02.000Z,32.95552088879049,-117.07616625353694,41306.62890625,171,23:51:02.000Z,6.5703125,1,14.6977890625
2021-05-08T23:51:04.000Z,32.95540111139417,-117.07615862600505,41319.96875,173,23:51:04.000Z,13.33984375,2,14.920615234375001
2021-05-08T23:51:06.000Z,32.955281250178814,-117.0761685166508,41333.2890625,170,23:51:06.000Z,13.3203125,2,14.89876953125
2021-05-08T23:51:07.000Z,32.9552214872092,-117.0761669240892,41339.87890625,169,23:51:07.000Z,6.58984375,1,14.74148046875
2021-05-08T23:51:09.000Z,32.9551194794476,-117.07615166902542,41351.21875,172,23:51:09.000Z,11.33984375,2,12.683615234375
2021-05-08T23:51:11.000Z,32.95506315305829,-117.07617186941206,41358.01953125,172,23:51:11.000Z,6.80078125,2,7.606673828125
2021-05-08T23:51:14.000Z,32.955045718699694,-117.07625904120505,41366.41015625,167,23:51:14.000Z,8.390625,3,6.256609375
2021-05-08T23:51:15.000Z,32.95503054745495,-117.07629139535129,41369.859375,163,23:51:15.000Z,3.44921875,1,7.715902343750001
2021-05-08T23:51:16.000Z,32.9550124425441,-117.07632618024945,41373.6796875,164,23:51:16.000Z,3.8203125,1,8.5460390625
2021-05-08T23:51:17.000Z,32.954983189702034,-117.0763516612351,41377.69140625,164,23:51:17.000Z,4.01171875,1,8.97421484375
2021-05-08T23:51:19.000Z,32.954925522208214,-117.0763495657593,41384.12109375,170,23:51:19.000Z,6.4296875,2,7.191605468750001
2021-05-08T23:51:20.000Z,32.95491806231439,-117.07632877863944,41386.21875,169,23:51:20.000Z,2.09765625,1,4.69245703125
2021-05-08T23:51:25.000Z,32.954903561621904,-117.07622232846916,41396.3203125,165,23:51:25.000Z,10.1015625,5,4.519439062500001
2021-05-08T23:51:27.000Z,32.95489702373743,-117.07618947140872,41399.46875,161,23:51:27.000Z,3.1484375,2,3.5215273437500003
2021-05-08T23:51:36.000Z,32.9548710398376,-117.07606290467083,41411.6484375,164,23:51:36.000Z,12.1796875,9,3.027328993055556
2021-05-08T23:51:46.000Z,32.954916302114725,-117.07598805427551,41418.171875,167,23:51:46.000Z,6.5234375,10,1.45929296875
2021-05-08T23:51:47.000Z,32.954926528036594,-117.07599794492126,41419.640625,168,23:51:47.000Z,1.46875,1,3.2855937500000003
2021-05-08T23:51:51.000Z,32.95496994629502,-117.07604186609387,41426.0390625,167,23:51:51.000Z,6.3984375,4,3.578326171875
2021-05-08T23:51:55.000Z,32.9550248477608,-117.07604731433094,41432.1796875,168,23:51:55.000Z,6.140625,4,3.4341445312500003
2021-05-08T23:52:07.000Z,32.95517899096012,-117.07597581669688,41450.8203125,169,23:52:07.000Z,18.640625,12,3.4749231770833338
2021-05-08T23:52:10.000Z,32.95520137064159,-117.07593499682844,41455.37109375,172,23:52:10.000Z,4.55078125,3,3.393365885416667
2021-05-08T23:52:21.000Z,32.955313604325056,-117.07581823691726,41472.0703125,170,23:52:21.000Z,16.69921875,11,3.396013849431818
2021-05-08T23:52:39.000Z,32.95556237921119,-117.07566811703146,41503.3203125,167,23:52:39.000Z,31.25,18,3.883680555555556
2021-05-08T23:52:43.000Z,32.95563966035843,-117.07565571181476,41511.9609375,164,23:52:43.000Z,8.640625,4,4.832269531250001
2021-05-08T23:52:48.000Z,32.955727921798825,-117.07565889693797,41521.75,167,23:52:48.000Z,9.7890625,5,4.3796265625
2021-05-08T23:53:05.000Z,32.955971248447895,-117.07541950978339,41557.890625,168,23:53:05.000Z,36.140625,17,4.755681066176471
2021-05-08T23:53:07.000Z,32.95600259676576,-117.07541934214532,41561.359375,172,23:53:07.000Z,3.46875,2,3.8797968750000003
2021-05-08T23:53:09.000Z,32.956042578443885,-117.07541816867888,41565.7890625,175,23:53:09.000Z,4.4296875,2,4.9546054687500005
2021-05-08T23:53:10.000Z,32.956063533201814,-117.07542202435434,41568.140625,172,23:53:10.000Z,2.3515625,1,5.2604453125
2021-05-08T23:53:15.000Z,32.95616344548762,-117.07543820142746,41579.359375,167,23:53:15.000Z,11.21875,5,5.01926875
2021-05-08T23:53:24.000Z,32.95633787289262,-117.07548120059073,41599.16015625,170,23:53:24.000Z,19.80078125,9,4.921594184027778
2021-05-08T23:53:28.000Z,32.95640400610864,-117.07548514008522,41606.51171875,167,23:53:28.000Z,7.3515625,4,4.1113613281250005
2021-05-08T23:53:32.000Z,32.95647491700947,-117.07550064660609,41614.5,164,23:53:32.000Z,7.98828125,4,4.4674462890625
2021-05-08T23:53:46.000Z,32.95667918398976,-117.07556049339473,41637.9296875,167,23:53:46.000Z,23.4296875,14,3.7437293526785718
2021-05-08T23:53:50.000Z,32.956739868968725,-117.07558186724782,41644.94921875,164,23:53:50.000Z,7.01953125,4,3.9256728515625
2021-05-08T23:53:56.000Z,32.95681941322982,-117.0755931828171,41653.8515625,167,23:53:56.000Z,8.90234375,6,3.319090494791667
2021-05-08T23:54:00.000Z,32.956868866458535,-117.07560156472027,41659.12890625,170,23:54:00.000Z,5.27734375,4,2.9513544921875003
2021-05-08T23:54:24.000Z,32.95713339932263,-117.07573131658137,41688.75,170,23:54:24.000Z,29.62109375,24,2.7609327799479164
2021-05-08T23:54:35.000Z,32.95723741874099,-117.07587355747819,41706.328125,170,23:54:35.000Z,17.578125,11,3.5747514204545454
2021-05-08T23:54:41.000Z,32.957289135083556,-117.0759420376271,41715.0390625,173,23:54:41.000Z,8.7109375,6,3.2477278645833336
2021-05-08T23:54:51.000Z,32.95737597160041,-117.076058043167,41729.46875,174,23:54:51.000Z,14.4296875,10,3.22792109375
2021-05-08T23:54:55.000Z,32.957418048754334,-117.07610380835831,41735.828125,172,23:54:55.000Z,6.359375,4,3.5564804687500002
2021-05-08T23:55:05.000Z,32.95756800100207,-117.07616935484111,41753.76953125,173,23:55:05.000Z,17.94140625,10,4.013492578125001
2021-05-08T23:55:32.000Z,32.957952646538615,-117.07593524828553,41804.55859375,174,23:55:32.000Z,50.7890625,27,4.207967881944445
2021-05-08T23:55:53.000Z,32.958193961530924,-117.07558530382812,41847.55859375,175,23:55:53.000Z,43.0,21,4.580523809523809
2021-05-08T23:55:53.000Z,32.958193961530924,-117.07558530382812,41847.55859375,175,23:55:53.000Z,0.0,0,0.0
2021-05-08T23:56:18.000Z,32.95838330872357,-117.07544825971127,41873.421875,172,23:56:18.000Z,25.86328125,25,2.3142464062499997
2021-05-08T23:56:27.000Z,32.95856025069952,-117.07534776069224,41895.78125,175,23:56:27.000Z,22.359375,9,5.557546875
2021-05-08T23:56:39.000Z,32.95877248048782,-117.0751496963203,41925.76953125,172,23:56:39.000Z,29.98828125,12,5.5903154296875
2021-05-08T23:56:45.000Z,32.95888228341937,-117.07504861056805,41941.1796875,175,23:56:45.000Z,15.41015625,6,5.745419921875
2021-05-08T23:56:53.000Z,32.959046233445406,-117.07494995556772,41961.75,178,23:56:53.000Z,20.5703125,8,5.751973632812501
2021-05-08T23:56:55.000Z,32.95909568667412,-117.07494299858809,41967.26953125,181,23:56:55.000Z,5.51953125,2,6.173595703125001
2021-05-08T23:56:57.000Z,32.95914991758764,-117.07493235357106,41973.3515625,186,23:56:57.000Z,6.08203125,2,6.802751953125
2021-05-08T23:56:59.000Z,32.9592021368444,-117.07492397166789,41979.2109375,193,23:56:59.000Z,5.859375,2,6.5537109375
2021-05-08T23:57:05.000Z,32.95932090841234,-117.07491961307824,41992.87109375,189,23:57:05.000Z,13.66015625,6,5.092961588541667
2021-05-08T23:57:09.000Z,32.959392573684454,-117.07497241906822,42002.23828125,186,23:57:09.000Z,9.3671875,4,5.238599609375
2021-05-08T23:57:14.000Z,32.95949541963637,-117.07501575350761,42014.41015625,183,23:57:14.000Z,12.171875,5,5.445696875
2021-05-08T23:57:20.000Z,32.95964009128511,-117.07506445236504,42031.05859375,182,23:57:20.000Z,16.6484375,6,6.207092447916668
2021-05-08T23:57:22.000Z,32.959656435996294,-117.07505028694868,42033.359375,182,23:57:22.000Z,2.30078125,2,2.573423828125
2021-05-08T23:57:26.000Z,32.95973455533385,-117.07491248846054,42048.890625,181,23:57:26.000Z,15.53125,4,8.6858515625
2021-05-08T23:57:29.000Z,32.95982130803168,-117.07470000721514,42070.9609375,181,23:57:29.000Z,22.0703125,3,16.457096354166666
2021-05-08T23:57:39.000Z,32.95999883674085,-117.07420941442251,42121.28125,179,23:57:39.000Z,50.3203125,10,11.256653906250001
2021-05-08T23:57:57.000Z,32.959969164803624,-117.07375075668097,42164.80078125,176,23:57:57.000Z,43.51953125,18,5.408510633680556
2021-05-08T23:58:00.000Z,32.9599601123482,-117.07363131456077,42175.98046875,176,23:58:00.000Z,11.1796875,3,8.3363203125
2021-05-08T23:58:02.000Z,32.95997100882232,-117.0735259540379,42185.8984375,175,23:58:02.000Z,9.91796875,2,11.093248046875
2021-05-08T23:58:05.000Z,32.960003949701786,-117.07334892824292,42202.8984375,175,23:58:05.000Z,17.0,3,12.676333333333334
2021-05-08T23:58:07.000Z,32.96004963107407,-117.07322437316179,42215.58984375,175,23:58:07.000Z,12.69140625,2,14.195337890625
2021-05-08T23:58:10.000Z,32.96011081896722,-117.07301784306765,42236.0703125,176,23:58:10.000Z,20.48046875,3,15.271602864583334
2021-05-08T23:58:13.000Z,32.96016337350011,-117.07278985530138,42258.26171875,176,23:58:13.000Z,22.19140625,3,16.547391927083336
2021-05-08T23:58:15.000Z,32.96025129966438,-117.07267820835114,42272.5703125,176,23:58:15.000Z,14.30859375,2,16.004162109375002
2021-05-08T23:58:17.000Z,32.96030418947339,-117.07255139015615,42285.80078125,178,23:58:17.000Z,13.23046875,2,14.798279296875
2021-05-08T23:58:19.000Z,32.96037149615586,-117.07242909818888,42299.4609375,178,23:58:19.000Z,13.66015625,2,15.278884765625001
2021-05-08T23:58:21.000Z,32.96037686057389,-117.07228526473045,42313.0390625,176,23:58:21.000Z,13.578125,2,15.1871328125
2021-05-08T23:58:23.000Z,32.960356157273054,-117.07215576432645,42325.37890625,176,23:58:23.000Z,12.33984375,2,13.802115234375
2021-05-08T23:58:25.000Z,32.96036998741329,-117.07199851982296,42340.16015625,177,23:58:25.000Z,14.78125,2,16.532828125
2021-05-08T23:58:27.000Z,32.960371328517795,-117.07182987593114,42355.921875,178,23:58:27.000Z,15.76171875,2,17.629482421875
2021-05-08T23:58:30.000Z,32.96043427661061,-117.07156458869576,42381.671875,177,23:58:30.000Z,25.75,3,19.200916666666668
2021-05-08T23:58:32.000Z,32.96043603681028,-117.07140801474452,42396.19921875,178,23:58:32.000Z,14.52734375,2,16.248833984375
2021-05-08T23:58:34.000Z,32.96051465906203,-117.07128102891147,42410.9609375,178,23:58:34.000Z,14.76171875,2,16.510982421875
2021-05-08T23:58:37.000Z,32.96067408286035,-117.07111238501966,42434.71875,176,23:58:37.000Z,23.7578125,3,17.715408854166668
2021-05-08T23:58:41.000Z,32.96077231876552,-117.07082815468311,42463.51953125,176,23:58:41.000Z,28.80078125,4,16.1068369140625
2021-05-08T23:58:46.000Z,32.96059814281762,-117.07051961682737,42498.2890625,176,23:58:46.000Z,34.76953125,5,15.55588828125
2021-05-08T23:58:48.000Z,32.96052748337388,-117.07038165070117,42513.390625,177,23:58:48.000Z,15.1015625,2,16.89109765625
2021-05-08T23:58:50.000Z,32.96055246144533,-117.0702379848808,42527.12890625,177,23:58:50.000Z,13.73828125,2,15.366267578125
2021-05-08T23:58:52.000Z,32.960614236071706,-117.07010119222105,42541.6796875,177,23:58:52.000Z,14.55078125,2,16.275048828125
2021-05-08T23:58:54.000Z,32.96071599237621,-117.06999423913658,42556.80078125,176,23:58:54.000Z,15.12109375,2,16.912943359375
2021-05-08T23:58:56.000Z,32.96079268679023,-117.06988954916596,42569.8984375,176,23:58:56.000Z,13.09765625,2,14.649728515625
2021-05-08T23:58:58.000Z,32.96085420995951,-117.06975879147649,42583.91015625,176,23:58:58.000Z,14.01171875,2,15.672107421875001
2021-05-08T23:59:00.000Z,32.96088798902929,-117.06961076706648,42598.6484375,177,23:59:00.000Z,14.73828125,2,16.484767578125002
2021-05-08T23:59:02.000Z,32.96089494600892,-117.06944002769887,42614.6484375,176,23:59:02.000Z,16.0,2,17.896
2021-05-08T23:59:04.000Z,32.96092763543129,-117.06925822421908,42632.01953125,176,23:59:04.000Z,17.37109375,2,19.429568359375
2021-05-08T23:59:06.000Z,32.96089234761894,-117.0691348426044,42644.26953125,176,23:59:06.000Z,12.25,2,13.701625
2021-05-08T23:59:09.000Z,32.96081171371043,-117.0689622592181,42662.6796875,176,23:59:09.000Z,18.41015625,3,13.72783984375
2021-05-08T23:59:12.000Z,32.96067366376519,-117.06877660006285,42685.8203125,178,23:59:12.000Z,23.140625,3,17.255192708333336
2021-05-08T23:59:17.000Z,32.96046151779592,-117.06842506304383,42726.26953125,178,23:59:17.000Z,40.44921875,5,18.09698046875
2021-05-08T23:59:19.000Z,32.960481802001595,-117.06826312467456,42741.55078125,178,23:59:19.000Z,15.28125,2,17.092078125
2021-05-08T23:59:21.000Z,32.960447520017624,-117.06810722127557,42756.66015625,178,23:59:21.000Z,15.109375,2,16.8998359375
2021-05-08T23:59:23.000Z,32.960395719856024,-117.06798618659377,42769.37890625,178,23:59:23.000Z,12.71875,2,14.225921875000001
2021-05-08T23:59:25.000Z,32.960432432591915,-117.06790865398943,42777.78125,179,23:59:25.000Z,8.40234375,2,9.398021484375
2021-05-08T23:59:27.000Z,32.96049429103732,-117.06780857406557,42789.390625,181,23:59:27.000Z,11.609375,2,12.985085937500001
2021-05-08T23:59:29.000Z,32.960564782842994,-117.06767236813903,42804.37890625,181,23:59:29.000Z,14.98828125,2,16.764392578125
2021-05-08T23:59:34.000Z,32.960820430889726,-117.0673958491534,42842.87109375,181,23:59:34.000Z,38.4921875,5,17.2214046875
2021-05-08T23:59:36.000Z,32.9608494322747,-117.0672956854105,42853.01953125,182,23:59:36.000Z,10.1484375,2,11.351027343750001
2021-05-08T23:59:40.000Z,32.96092277392745,-117.06699787639081,42882.12890625,182,23:59:40.000Z,29.109375,4,16.27941796875
2021-05-08T23:59:42.000Z,32.961010029539466,-117.06682210788131,42901.19140625,181,23:59:42.000Z,19.0625,2,21.321406250000003
2021-05-08T23:59:45.000Z,32.96114506199956,-117.06651625223458,42933.671875,180,23:59:45.000Z,32.48046875,3,24.219602864583333
2021-05-08T23:59:47.000Z,32.9612136259675,-117.06633084453642,42952.87109375,180,23:59:47.000Z,19.19921875,2,21.474326171875003
2021-05-08T23:59:50.000Z,32.96119241975248,-117.06605390645564,42978.921875,180,23:59:50.000Z,26.05078125,3,19.425199218750002
2021-05-08T23:59:52.000Z,32.96122116968036,-117.06585835665464,42997.46875,180,23:59:52.000Z,18.546875,2,20.7446796875
2021-05-08T23:59:54.000Z,32.961252853274345,-117.06567211076617,43015.21875,180,23:59:54.000Z,17.75,2,19.853375
2021-05-08T23:59:57.000Z,32.961143888533115,-117.06558795645833,43030.359375,183,23:59:57.000Z,15.140625,3,11.289859375
2021-05-08T23:59:58.000Z,32.9611100256443,-117.06554864533246,43035.609375,184,23:59:58.000Z,5.25,1,11.744250000000001
2021-05-09T00:00:03.000Z,32.96104355715215,-117.06530196592212,43060.41015625,184,00:00:03.000Z,24.80078125,5,11.09586953125
2021-05-09T00:00:05.000Z,32.96097314916551,-117.06527723930776,43068.5703125,184,00:00:05.000Z,8.16015625,2,9.127134765625
2021-05-09T00:00:07.000Z,32.960863932967186,-117.06526265479624,43080.76953125,183,00:00:07.000Z,12.19921875,2,13.644826171875001
2021-05-09T00:00:09.000Z,32.96074189245701,-117.06527145579457,43094.3515625,182,00:00:09.000Z,13.58203125,2,15.191501953125
2021-05-09T00:00:11.000Z,32.9606509488076,-117.06523315049708,43105.26171875,182,00:00:11.000Z,10.91015625,2,12.203009765625001
2021-05-09T00:00:14.000Z,32.960565872490406,-117.06500977277756,43128.1015625,180,00:00:14.000Z,22.83984375,3,17.030910156250002
2021-05-09T00:00:16.000Z,32.96054600737989,-117.06486091017723,43142.44921875,180,00:00:16.000Z,14.34765625,2,16.047853515625
2021-05-09T00:00:18.000Z,32.96061339788139,-117.06479930318892,43152.421875,182,00:00:18.000Z,9.97265625,2,11.154416015625001
2021-05-09T00:00:21.000Z,32.96079754829407,-117.06472587771714,43173.9296875,183,00:00:21.000Z,21.5078125,3,16.03765885416667
2021-05-09T00:00:23.000Z,32.96096250414848,-117.06466603092849,43193.05078125,184,00:00:23.000Z,19.12109375,2,21.386943359375
2021-05-09T00:00:25.000Z,32.961107678711414,-117.06456234678626,43211.87109375,184,00:00:25.000Z,18.8203125,2,21.05051953125
2021-05-09T00:00:28.000Z,32.9612241871655,-117.06430275924504,43239.44140625,182,00:00:28.000Z,27.5703125,3,20.558263020833333
2021-05-09T00:00:30.000Z,32.961303144693375,-117.06420586444438,43252.19140625,182,00:00:30.000Z,12.75,2,14.260875
2021-05-09T00:00:32.000Z,32.961369194090366,-117.06413394771516,43262.26171875,184,00:00:32.000Z,10.0703125,2,11.26364453125
2021-05-09T00:00:34.000Z,32.96141177415848,-117.06401391886175,43274.48046875,185,00:00:34.000Z,12.21875,2,13.666671875
2021-05-09T00:00:36.000Z,32.961524091660976,-117.0639368891716,43288.87109375,184,00:00:36.000Z,14.390625,2,16.0959140625
2021-05-09T00:00:44.000Z,32.96199792064726,-117.06381903961301,43342.73046875,182,00:00:44.000Z,53.859375,8,15.060427734375
2021-05-09T00:01:10.000Z,32.96219212934375,-117.06382339820266,43364.890625,179,00:01:10.000Z,22.16015625,26,1.9066257512019231
2021-05-09T00:01:27.000Z,32.96219212934375,-117.06382339820266,43364.890625,176,00:01:27.000Z,0.0,17,0.0
2021-05-09T00:05:15.000Z,32.962255077436566,-117.0638195425272,43371.87109375,120,00:05:15.000Z,6.98046875,48,0.3253189290364583
2021-05-09T00:05:16.000Z,32.962274607270956,-117.06381836906075,43374.03125,120,00:05:16.000Z,2.16015625,1,4.832269531250001
2021-05-09T00:05:18.000Z,32.96231827698648,-117.06382029689848,43378.87890625,125,00:05:18.000Z,4.84765625,2,5.422103515625
2021-05-09T00:05:19.000Z,32.962340572848916,-117.06382264383137,43381.359375,122,00:05:19.000Z,2.48046875,1,5.5488085937500005
2021-05-09T00:05:25.000Z,32.962498404085636,-117.06383362412453,43398.91015625,118,00:05:25.000Z,17.55078125,6,6.543516276041667
2021-05-09T00:05:26.000Z,32.96252396889031,-117.06383706070483,43401.76171875,121,00:05:26.000Z,2.8515625,1,6.3789453125
2021-05-09T00:05:27.000Z,32.96255146153271,-117.0638399105519,43404.80859375,124,00:05:27.000Z,3.046875,1,6.8158593750000005
2021-05-09T00:05:29.000Z,32.96260024420917,-117.0638502202928,43410.30859375,128,00:05:29.000Z,5.5,2,6.15175
2021-05-09T00:05:31.000Z,32.96264517121017,-117.0638660620898,43415.51953125,134,00:05:31.000Z,5.2109375,2,5.828433593750001
2021-05-09T00:05:34.000Z,32.96271407045424,-117.06388567574322,43423.37890625,137,00:05:34.000Z,7.859375,3,5.860473958333333
2021-05-09T00:05:36.000Z,32.962757321074605,-117.06389774568379,43428.30859375,143,00:05:36.000Z,4.9296875,2,5.51385546875
